MatchID,GameID,Pistol Winner TeamID,Pistol Winner Team,Pistol Winner Side,Pistol Loser TeamID,Pistol Loser Team,Pistol Loser Side,Decision,Round 2 Winner,Round 3 Winner,Round 4 Winner,Round 5 Winner
427998,195783,2406,LEV,defense,2359,FUR,attack,eco,LEV,LEV,FUR,LEV
427997,195779,188,G2,defense,11058,C9,attack,eco,G2,C9,G2,G2
427997,195780,188,G2,defense,11058,C9,attack,eco,G2,C9,C9,G2
428003,195799,2406,EG,attack,5248,FUR,defense,eco,EG,FUR,EG,FUR
428003,195800,2406,EG,attack,5248,FUR,defense,eco,EG,EG,EG,FUR
428004,195802,188,C9,defense,7386,MIBR,attack,eco,C9,C9,C9,MIBR
428004,195803,7386,MIBR,attack,188,C9,defense,eco,MIBR,MIBR,MIBR,MIBR
428004,195804,188,C9,defense,7386,MIBR,attack,eco,C9,C9,MIBR,MIBR
428006,195808,15072,KRÜ,defense,2355,2G,attack,eco,KRÜ,KRÜ,KRÜ,2G
428006,195809,15072,KRÜ,defense,2355,2G,attack,eco,KRÜ,KRÜ,KRÜ,KRÜ
428005,195805,120,100T,defense,1034,NRG,attack,eco,100T,NRG,NRG,NRG
428005,195806,1034,NRG,attack,120,100T,defense,eco,NRG,100T,100T,100T
428005,195807,1034,NRG,attack,120,100T,defense,eco,NRG,NRG,NRG,100T
427999,195785,6961,LOUD,defense,2,SEN,attack,eco,LOUD,SEN,SEN,SEN
427999,195786,6961,LOUD,defense,2,SEN,attack,eco,LOUD,SEN,LOUD,LOUD
427999,195787,6961,LOUD,defense,2,SEN,attack,eco,LOUD,LOUD,LOUD,SEN
428000,195788,2359,LEV,attack,11058,G2,defense,eco,LEV,G2,G2,G2
428000,195789,11058,G2,defense,2359,LEV,attack,eco,G2,G2,LEV,LEV
428007,195811,5248,EG,defense,7386,MIBR,attack,eco,EG,MIBR,EG,MIBR
428007,195812,7386,MIBR,attack,5248,EG,defense,force,MIBR,MIBR,EG,MIBR
428008,195814,2355,KRÜ,attack,1034,NRG,defense,force,KRÜ,KRÜ,NRG,NRG
428008,195815,2355,KRÜ,attack,1034,NRG,defense,force,KRÜ,KRÜ,KRÜ,NRG
428008,195816,1034,NRG,defense,2355,KRÜ,attack,eco,KRÜ,KRÜ,KRÜ,KRÜ
428009,195817,7386,MIBR,attack,2359,LEV,defense,eco,MIBR,MIBR,MIBR,LEV
428009,195818,2359,LEV,defense,7386,MIBR,attack,eco,LEV,MIBR,MIBR,MIBR
428009,195819,7386,MIBR,attack,2359,LEV,defense,eco,MIBR,LEV,LEV,MIBR
428010,195820,2355,KRÜ,attack,6961,LOUD,defense,eco,KRÜ,LOUD,KRÜ,KRÜ
428010,195821,2355,KRÜ,attack,6961,LOUD,defense,eco,KRÜ,LOUD,KRÜ,KRÜ
428001,195791,2,G2,attack,11058,SEN,defense,eco,G2,G2,G2,G2
428001,195792,11058,SEN,defense,2,G2,attack,eco,SEN,G2,G2,G2
428011,195823,7386,MIBR,defense,2355,KRÜ,attack,eco,MIBR,MIBR,MIBR,KRÜ
428011,195824,2355,KRÜ,attack,7386,MIBR,defense,eco,KRÜ,MIBR,MIBR,MIBR
428011,195825,7386,MIBR,defense,2355,KRÜ,attack,eco,MIBR,KRÜ,KRÜ,MIBR
428012,195826,2,SEN,defense,7386,MIBR,attack,eco,SEN,MIBR,SEN,SEN
428012,195827,7386,MIBR,attack,2,SEN,defense,eco,SEN,SEN,SEN,SEN
428012,195828,2,SEN,defense,7386,MIBR,attack,eco,SEN,SEN,MIBR,MIBR
428012,195829,2,SEN,defense,7386,MIBR,attack,eco,SEN,SEN,SEN,MIBR
428002,195794,2,SEN,attack,11058,G2,defense,eco,SEN,G2,SEN,SEN
428002,195795,11058,G2,defense,2,SEN,attack,eco,G2,G2,SEN,SEN
428002,195796,11058,G2,defense,2,SEN,attack,eco,G2,SEN,SEN,SEN
428002,195797,11058,G2,defense,2,SEN,attack,eco,G2,SEN,G2,G2
428002,195798,11058,G2,defense,2,SEN,attack,eco,G2,G2,G2,SEN
378662,180369,2,GEN,defense,17,SEN,attack,eco,GEN,SEN,SEN,SEN
378662,180370,2,GEN,defense,17,SEN,attack,eco,GEN,GEN,GEN,SEN
378663,180372,1001,TH,attack,11328,FPX,defense,eco,TH,FPX,TH,TH
378663,180373,11328,FPX,defense,1001,TH,attack,eco,FPX,TH,FPX,TH
378663,180374,1001,TH,attack,11328,FPX,defense,eco,TH,FPX,FPX,TH
378657,180357,8185,KRÜ,attack,2355,KRX,defense,eco,KRÜ,KRX,KRÜ,KRÜ
378657,180358,2355,KRX,defense,8185,KRÜ,attack,eco,KRÜ,KRÜ,KRX,KRX
378657,180359,2355,KRX,defense,8185,KRÜ,attack,eco,KRX,KRX,KRX,KRX
378656,180354,12010,FNC,defense,2593,BLG,attack,eco,BLG,BLG,BLG,FNC
378656,180355,12010,FNC,defense,2593,BLG,attack,eco,FNC,FNC,FNC,BLG
378667,180384,8304,LEV,defense,2359,TLN,attack,eco,LEV,LEV,LEV,TLN
378667,180385,8304,LEV,defense,2359,TLN,attack,eco,LEV,TLN,TLN,TLN
378669,180387,2059,TE,attack,12685,VIT,defense,eco,TE,VIT,TE,TE
378669,180388,2059,TE,attack,12685,VIT,defense,eco,TE,VIT,TE,VIT
378669,180389,12685,VIT,defense,2059,TE,attack,eco,VIT,VIT,TE,VIT
378674,180402,624,G2,defense,11058,PRX,attack,eco,G2,PRX,G2,PRX
378674,180403,624,G2,defense,11058,PRX,attack,force,G2,G2,G2,G2
378673,180399,1184,EDG,defense,1120,FUT,attack,eco,EDG,FUT,EDG,EDG
378673,180400,1184,EDG,defense,1120,FUT,attack,eco,EDG,FUT,EDG,FUT
378664,180375,1001,GEN,defense,17,TH,attack,eco,GEN,TH,GEN,TH
378664,180376,17,TH,attack,1001,GEN,defense,eco,TH,GEN,GEN,GEN
378664,180377,17,TH,attack,1001,GEN,defense,eco,TH,GEN,GEN,TH
378658,180360,8185,FNC,defense,2593,KRX,attack,eco,FNC,KRX,FNC,KRX
378658,180361,8185,FNC,defense,2593,KRX,attack,force,FNC,KRX,KRX,KRX
378670,180390,2359,TE,attack,12685,LEV,defense,eco,TE,LEV,LEV,LEV
378670,180391,2359,TE,attack,12685,LEV,defense,eco,TE,LEV,TE,TE
378670,180392,12685,LEV,defense,2359,TE,attack,eco,TE,TE,LEV,TE
378675,180405,11058,EDG,defense,1120,G2,attack,eco,EDG,EDG,EDG,EDG
378675,180406,11058,EDG,defense,1120,G2,attack,eco,EDG,G2,G2,G2
378675,180407,1120,G2,attack,11058,EDG,defense,eco,G2,EDG,G2,G2
378665,180378,2,FPX,attack,11328,SEN,defense,eco,FPX,FPX,SEN,SEN
378665,180379,11328,SEN,defense,2,FPX,attack,eco,SEN,FPX,FPX,SEN
378659,180363,2355,BLG,defense,12010,KRÜ,attack,eco,BLG,KRÜ,KRÜ,BLG
378659,180364,12010,KRÜ,attack,2355,BLG,defense,eco,KRÜ,KRÜ,KRÜ,KRÜ
378671,180393,2059,VIT,attack,8304,TLN,defense,eco,VIT,VIT,VIT,TLN
378671,180394,2059,VIT,attack,8304,TLN,defense,eco,VIT,TLN,TLN,VIT
378676,180408,624,PRX,attack,1184,FUT,defense,eco,PRX,FUT,FUT,PRX
378676,180409,624,PRX,attack,1184,FUT,defense,eco,PRX,PRX,PRX,PRX
378666,180381,17,SEN,attack,2,GEN,defense,eco,SEN,SEN,GEN,SEN
378666,180382,17,SEN,attack,2,GEN,defense,eco,SEN,SEN,SEN,SEN
378660,180366,2593,KRÜ,attack,2355,FNC,defense,eco,KRÜ,KRÜ,KRÜ,FNC
378660,180367,2355,FNC,defense,2593,KRÜ,attack,eco,FNC,KRÜ,KRÜ,KRÜ
378660,180368,2355,FNC,defense,2593,KRÜ,attack,eco,FNC,FNC,KRÜ,FNC
378672,180396,2359,LEV,defense,2059,VIT,attack,eco,LEV,VIT,LEV,VIT
378672,180397,2359,LEV,defense,2059,VIT,attack,eco,LEV,LEV,LEV,LEV
378677,180411,624,PRX,attack,1120,EDG,defense,eco,PRX,PRX,EDG,PRX
378677,180412,624,PRX,attack,1120,EDG,defense,eco,PRX,EDG,EDG,EDG
378677,180413,1120,EDG,defense,624,PRX,attack,eco,EDG,EDG,EDG,EDG
378822,180414,2,KRX,defense,8185,SEN,attack,eco,KRX,SEN,SEN,SEN
378822,180415,2,KRX,defense,8185,SEN,attack,eco,KRX,SEN,KRX,SEN
378823,180417,1120,EDG,attack,12685,TE,defense,eco,EDG,EDG,EDG,EDG
378823,180418,1120,EDG,attack,12685,TE,defense,eco,EDG,TE,EDG,EDG
378824,180420,2359,G2,defense,11058,LEV,attack,eco,G2,LEV,G2,G2
378824,180421,11058,LEV,attack,2359,G2,defense,eco,LEV,LEV,LEV,G2
378825,180423,2593,TH,defense,1001,FNC,attack,eco,TH,TH,FNC,FNC
378825,180424,2593,TH,defense,1001,FNC,attack,eco,TH,TH,TH,TH
378831,180440,12685,KRX,defense,8185,TE,attack,eco,KRX,TE,KRX,KRX
378831,180441,12685,KRX,defense,8185,TE,attack,eco,KRX,KRX,KRX,KRX
378832,180443,11058,FNC,attack,2593,G2,defense,eco,FNC,FNC,FNC,FNC
378832,180444,2593,G2,defense,11058,FNC,attack,eco,FNC,FNC,FNC,FNC
378826,180426,2,EDG,attack,1120,SEN,defense,eco,EDG,SEN,SEN,SEN
378826,180427,1120,SEN,defense,2,EDG,attack,eco,SEN,EDG,SEN,SEN
378826,180428,2,EDG,attack,1120,SEN,defense,eco,EDG,EDG,SEN,EDG
378827,180429,2359,LEV,defense,1001,TH,attack,eco,LEV,LEV,TH,LEV
378827,180430,1001,TH,attack,2359,LEV,defense,eco,TH,LEV,TH,LEV
378834,180449,2593,FNC,attack,2,SEN,defense,eco,FNC,FNC,SEN,SEN
378834,180450,2593,FNC,attack,2,SEN,defense,eco,FNC,SEN,SEN,FNC
378834,180451,2593,FNC,attack,2,SEN,defense,eco,FNC,SEN,SEN,SEN
378833,180446,1001,KRX,attack,8185,TH,defense,eco,KRX,TH,KRX,KRX
378833,180447,8185,TH,defense,1001,KRX,attack,eco,TH,KRX,TH,TH
378833,180448,8185,TH,defense,1001,KRX,attack,eco,TH,KRX,TH,KRX
378828,180432,1120,LEV,attack,2359,EDG,defense,eco,LEV,EDG,EDG,LEV
378828,180433,2359,EDG,defense,1120,LEV,attack,eco,EDG,LEV,EDG,EDG
378828,182971,1120,LEV,attack,2359,EDG,defense,eco,LEV,EDG,LEV,LEV
378835,180452,1001,SEN,attack,2,TH,defense,eco,SEN,SEN,SEN,TH
378835,180453,2,TH,defense,1001,SEN,attack,eco,TH,SEN,SEN,SEN
378835,180454,2,TH,defense,1001,SEN,attack,eco,TH,TH,TH,SEN
378836,180455,2359,LEV,defense,1001,TH,attack,eco,LEV,LEV,TH,TH
378836,180456,1001,TH,attack,2359,LEV,defense,eco,TH,LEV,TH,TH
378836,180457,2359,LEV,defense,1001,TH,attack,eco,LEV,TH,LEV,TH
378836,180458,1001,TH,attack,2359,LEV,defense,eco,TH,LEV,TH,TH
378829,180435,1120,EDG,defense,1001,TH,attack,eco,EDG,TH,TH,TH
378829,180436,1120,EDG,defense,1001,TH,attack,eco,EDG,EDG,EDG,EDG
378829,180437,1120,EDG,defense,1001,TH,attack,eco,TH,EDG,EDG,TH
378829,180438,1001,TH,attack,1120,EDG,defense,eco,TH,EDG,EDG,TH
378829,180439,1120,EDG,defense,1001,TH,attack,eco,EDG,TH,TH,EDG
353177,173415,7386,MIBR,defense,2359,LEV,attack,eco,MIBR,LEV,MIBR,MIBR
353177,173416,7386,MIBR,defense,2359,LEV,attack,eco,LEV,LEV,LEV,LEV
353178,173418,1034,NRG,attack,2,SEN,defense,eco,NRG,SEN,SEN,SEN
353178,173419,2,SEN,defense,1034,NRG,attack,eco,SEN,SEN,SEN,NRG
353179,173421,120,100T,attack,2406,FUR,defense,eco,100T,100T,100T,FUR
353179,173422,2406,FUR,defense,120,100T,attack,eco,FUR,FUR,FUR,100T
353180,173424,6961,LOUD,defense,5248,EG,attack,force,LOUD,LOUD,LOUD,EG
353180,173425,5248,EG,attack,6961,LOUD,defense,eco,EG,EG,LOUD,LOUD
353180,173426,6961,LOUD,defense,5248,EG,attack,eco,LOUD,EG,LOUD,LOUD
353181,173427,11058,G2,defense,188,C9,attack,eco,G2,C9,C9,C9
353181,173428,188,C9,attack,11058,G2,defense,eco,C9,C9,C9,C9
353181,173429,11058,G2,defense,188,C9,attack,eco,G2,G2,C9,C9
353182,173430,5248,FUR,attack,2406,EG,defense,eco,EG,EG,FUR,EG
353182,173431,2406,EG,defense,5248,FUR,attack,eco,EG,EG,EG,EG
353183,173433,2,KRÜ,attack,2355,SEN,defense,eco,KRÜ,SEN,SEN,SEN
353183,173434,2,KRÜ,attack,2355,SEN,defense,eco,KRÜ,KRÜ,SEN,KRÜ
353184,173436,6961,LOUD,defense,7386,MIBR,attack,eco,LOUD,LOUD,LOUD,MIBR
353184,173437,6961,LOUD,defense,7386,MIBR,attack,eco,LOUD,MIBR,LOUD,LOUD
353184,173438,6961,LOUD,defense,7386,MIBR,attack,eco,MIBR,MIBR,LOUD,LOUD
353185,173439,2359,100T,attack,120,LEV,defense,eco,100T,LEV,LEV,LEV
353185,173440,120,LEV,defense,2359,100T,attack,eco,LEV,LEV,LEV,LEV
353186,173442,11058,G2,attack,1034,NRG,defense,eco,G2,G2,G2,G2
353186,173443,11058,G2,attack,1034,NRG,defense,eco,G2,G2,G2,G2
353187,173445,2,C9,attack,188,SEN,defense,eco,SEN,SEN,SEN,SEN
353187,173446,2,C9,attack,188,SEN,defense,eco,C9,SEN,C9,SEN
353188,173448,5248,LEV,attack,2359,EG,defense,eco,LEV,EG,EG,LEV
353188,173449,5248,LEV,attack,2359,EG,defense,eco,LEV,EG,EG,LEV
353189,173451,6961,LOUD,defense,2406,FUR,attack,eco,LOUD,FUR,LOUD,FUR
353189,173452,6961,LOUD,defense,2406,FUR,attack,eco,LOUD,FUR,FUR,LOUD
353189,173453,6961,LOUD,defense,2406,FUR,attack,force,LOUD,FUR,LOUD,LOUD
353190,173454,7386,MIBR,defense,120,100T,attack,eco,MIBR,100T,100T,100T
353190,173455,120,100T,attack,7386,MIBR,defense,eco,100T,MIBR,100T,100T
353191,173457,2355,KRÜ,attack,1034,NRG,defense,eco,KRÜ,NRG,KRÜ,KRÜ
353191,173458,1034,NRG,defense,2355,KRÜ,attack,eco,NRG,KRÜ,KRÜ,KRÜ
353191,173459,1034,NRG,defense,2355,KRÜ,attack,eco,NRG,NRG,NRG,NRG
353192,173460,2355,G2,defense,11058,KRÜ,attack,force,KRÜ,KRÜ,KRÜ,KRÜ
353192,173461,2355,G2,defense,11058,KRÜ,attack,eco,G2,KRÜ,G2,KRÜ
353192,173462,2355,G2,defense,11058,KRÜ,attack,eco,G2,KRÜ,KRÜ,G2
353193,173463,2359,LEV,attack,6961,LOUD,defense,eco,LEV,LEV,LOUD,LOUD
353193,173464,2359,LEV,attack,6961,LOUD,defense,eco,LEV,LOUD,LEV,LEV
353194,173466,2406,FUR,attack,7386,MIBR,defense,eco,FUR,FUR,FUR,MIBR
353194,173467,7386,MIBR,defense,2406,FUR,attack,eco,MIBR,FUR,FUR,FUR
353195,173469,1034,NRG,defense,188,C9,attack,eco,NRG,NRG,NRG,NRG
353195,173470,188,C9,attack,1034,NRG,defense,eco,C9,NRG,NRG,NRG
353195,173471,188,C9,attack,1034,NRG,defense,eco,C9,NRG,NRG,C9
353196,173472,120,100T,attack,5248,EG,defense,eco,100T,EG,100T,100T
353196,173473,5248,EG,defense,120,100T,attack,eco,EG,100T,EG,100T
353196,173474,120,100T,attack,5248,EG,defense,eco,100T,EG,100T,EG
353197,173475,2355,KRÜ,attack,188,C9,defense,eco,KRÜ,C9,C9,KRÜ
353197,173476,188,C9,defense,2355,KRÜ,attack,eco,C9,KRÜ,KRÜ,KRÜ
353198,173478,5248,EG,defense,7386,MIBR,attack,eco,EG,MIBR,MIBR,MIBR
353198,173479,7386,MIBR,attack,5248,EG,defense,eco,MIBR,MIBR,MIBR,MIBR
353199,173481,2359,LEV,defense,2406,FUR,attack,eco,LEV,LEV,FUR,LEV
353199,173482,2359,LEV,defense,2406,FUR,attack,eco,LEV,FUR,LEV,FUR
353200,173484,120,100T,attack,6961,LOUD,defense,eco,100T,100T,100T,100T
353200,173485,120,100T,attack,6961,LOUD,defense,eco,100T,LOUD,100T,100T
353200,173486,120,100T,attack,6961,LOUD,defense,eco,100T,100T,LOUD,LOUD
353201,173487,2,G2,attack,11058,SEN,defense,eco,G2,G2,SEN,G2
353201,173488,2,G2,attack,11058,SEN,defense,eco,G2,SEN,SEN,G2
371266,178819,2355,C9,attack,188,KRÜ,defense,eco,KRÜ,KRÜ,KRÜ,C9
371266,178820,2355,C9,attack,188,KRÜ,defense,eco,C9,C9,C9,C9
371266,178821,188,KRÜ,defense,2355,C9,attack,eco,KRÜ,C9,KRÜ,KRÜ
371267,178822,120,100T,attack,2,SEN,defense,eco,100T,SEN,SEN,100T
371267,178823,120,100T,attack,2,SEN,defense,eco,100T,100T,SEN,100T
371268,178825,2359,LEV,defense,2355,KRÜ,attack,eco,LEV,LEV,LEV,KRÜ
371268,178826,2359,LEV,defense,2355,KRÜ,attack,eco,LEV,LEV,LEV,LEV
371269,178828,120,100T,attack,11058,G2,defense,eco,100T,G2,G2,G2
371269,178829,11058,G2,defense,120,100T,attack,eco,G2,G2,G2,100T
371270,178831,11058,G2,attack,2359,LEV,defense,eco,G2,LEV,LEV,G2
371270,178832,11058,G2,attack,2359,LEV,defense,eco,G2,G2,LEV,G2
371272,178839,2355,100T,attack,120,KRÜ,defense,eco,100T,KRÜ,100T,100T
371272,178840,120,KRÜ,defense,2355,100T,attack,eco,KRÜ,100T,KRÜ,100T
371272,178841,2355,100T,attack,120,KRÜ,defense,eco,100T,KRÜ,KRÜ,KRÜ
371273,178842,2355,KRÜ,attack,2359,LEV,defense,eco,LEV,LEV,LEV,LEV
371273,178843,2355,KRÜ,attack,2359,LEV,defense,eco,KRÜ,LEV,LEV,LEV
371273,178844,2355,KRÜ,attack,2359,LEV,defense,eco,KRÜ,KRÜ,KRÜ,KRÜ
371273,178845,2359,LEV,defense,2355,KRÜ,attack,eco,LEV,LEV,LEV,LEV
371273,178846,2359,LEV,defense,2355,KRÜ,attack,eco,LEV,LEV,KRÜ,KRÜ
371271,178834,11058,G2,defense,2359,LEV,attack,eco,G2,LEV,G2,LEV
371271,178835,11058,G2,defense,2359,LEV,attack,eco,LEV,G2,LEV,LEV
371271,178836,2359,LEV,attack,11058,G2,defense,eco,LEV,LEV,LEV,LEV
371271,178837,11058,G2,defense,2359,LEV,attack,eco,G2,LEV,LEV,LEV
314340,163239,5448,KRX,attack,8185,ZETA,defense,eco,KRX,KRX,KRX,KRX
314340,163240,8185,ZETA,defense,5448,KRX,attack,eco,ZETA,KRX,KRX,ZETA
314340,163241,5448,KRX,attack,8185,ZETA,defense,eco,KRX,KRX,ZETA,KRX
314341,163242,6387,TS,defense,6199,BLD,attack,eco,TS,BLD,TS,TS
314341,163243,6199,BLD,attack,6387,TS,defense,eco,BLD,BLD,BLD,TS
314341,163244,6387,TS,defense,6199,BLD,attack,eco,TS,BLD,TS,TS
314342,163245,17,GEN,attack,14,T1,defense,eco,GEN,T1,T1,T1
314342,163246,14,T1,defense,17,GEN,attack,eco,T1,GEN,GEN,T1
314342,163247,17,GEN,attack,14,T1,defense,eco,GEN,T1,GEN,T1
314343,163248,8304,PRX,defense,624,TLN,attack,eco,PRX,TLN,PRX,PRX
314343,163249,624,TLN,attack,8304,PRX,defense,eco,PRX,PRX,PRX,PRX
314344,163251,278,DFM,attack,878,RRQ,defense,eco,DFM,RRQ,RRQ,DFM
314344,163252,278,DFM,attack,878,RRQ,defense,eco,DFM,RRQ,RRQ,DFM
314345,163254,6199,TS,defense,918,GE,attack,eco,TS,GE,TS,TS
314345,163255,6199,TS,defense,918,GE,attack,eco,GE,GE,GE,TS
314346,163257,8304,TLN,defense,878,RRQ,attack,eco,RRQ,RRQ,RRQ,RRQ
314346,163258,878,RRQ,attack,8304,TLN,defense,eco,RRQ,RRQ,TLN,TLN
314346,163259,8304,TLN,defense,878,RRQ,attack,eco,TLN,TLN,TLN,TLN
314347,163260,624,PRX,defense,8185,KRX,attack,eco,PRX,KRX,KRX,PRX
314347,163261,8185,KRX,attack,624,PRX,defense,eco,KRX,KRX,PRX,PRX
314347,163262,624,PRX,defense,8185,KRX,attack,eco,PRX,PRX,PRX,PRX
314348,163263,918,GE,defense,6387,BLD,attack,eco,GE,BLD,GE,GE
314348,163264,6387,BLD,attack,918,GE,defense,eco,BLD,GE,GE,BLD
314349,163266,278,DFM,defense,5448,ZETA,attack,eco,DFM,ZETA,ZETA,DFM
314349,163267,278,DFM,defense,5448,ZETA,attack,eco,DFM,DFM,DFM,ZETA
314349,163268,5448,ZETA,attack,278,DFM,defense,eco,ZETA,ZETA,DFM,DFM
314350,163269,8185,KRX,defense,878,RRQ,attack,eco,KRX,KRX,RRQ,KRX
314350,163270,878,RRQ,attack,8185,KRX,defense,eco,RRQ,KRX,KRX,RRQ
314351,163272,6199,TS,defense,14,T1,attack,eco,TS,T1,TS,TS
314351,163273,6199,TS,defense,14,T1,attack,eco,TS,T1,TS,TS
314351,163274,14,T1,attack,6199,TS,defense,eco,T1,TS,TS,TS
314352,163275,278,DFM,attack,8304,TLN,defense,eco,DFM,TLN,TLN,TLN
314352,163276,8304,TLN,defense,278,DFM,attack,eco,TLN,DFM,TLN,TLN
314353,163278,878,ZETA,defense,5448,RRQ,attack,eco,ZETA,ZETA,RRQ,RRQ
314353,163279,5448,RRQ,attack,878,ZETA,defense,eco,RRQ,ZETA,ZETA,RRQ
314354,163281,918,GE,defense,14,T1,attack,eco,GE,T1,GE,T1
314354,163282,918,GE,defense,14,T1,attack,eco,GE,T1,T1,T1
314354,163283,918,GE,defense,14,T1,attack,eco,GE,GE,GE,GE
314355,163284,17,GEN,attack,6387,BLD,defense,eco,GEN,BLD,GEN,BLD
314355,163285,17,GEN,attack,6387,BLD,defense,eco,GEN,GEN,GEN,BLD
314355,163286,17,GEN,attack,6387,BLD,defense,eco,GEN,GEN,BLD,GEN
314356,163287,278,PRX,defense,624,DFM,attack,eco,PRX,DFM,PRX,PRX
314356,163288,624,DFM,attack,278,PRX,defense,eco,DFM,PRX,PRX,PRX
314357,163290,8304,TLN,attack,8185,KRX,defense,eco,TLN,TLN,TLN,TLN
314357,163291,8304,TLN,attack,8185,KRX,defense,eco,TLN,TLN,KRX,KRX
314357,163292,8185,KRX,defense,8304,TLN,attack,eco,KRX,KRX,KRX,KRX
314358,163293,878,RRQ,attack,624,PRX,defense,eco,RRQ,PRX,PRX,PRX
314358,163294,624,PRX,defense,878,RRQ,attack,eco,RRQ,RRQ,PRX,RRQ
314358,163295,624,PRX,defense,878,RRQ,attack,eco,PRX,RRQ,PRX,PRX
314359,163296,918,GEN,defense,17,GE,attack,eco,GEN,GE,GEN,GEN
314359,163297,918,GEN,defense,17,GE,attack,eco,GEN,GE,GE,GE
314360,163299,278,DFM,attack,8185,KRX,defense,eco,DFM,KRX,KRX,DFM
314360,163300,278,DFM,attack,8185,KRX,defense,eco,DFM,KRX,KRX,DFM
314360,178343,8185,KRX,defense,278,DFM,attack,eco,KRX,DFM,KRX,KRX
314361,163302,8304,TLN,attack,5448,ZETA,defense,eco,TLN,ZETA,TLN,ZETA
314361,163303,5448,ZETA,defense,8304,TLN,attack,eco,ZETA,TLN,ZETA,TLN
314361,163304,8304,TLN,attack,5448,ZETA,defense,force,ZETA,ZETA,TLN,ZETA
314362,163305,6199,GEN,defense,17,TS,attack,eco,TS,TS,TS,TS
314362,163306,6199,GEN,defense,17,TS,attack,eco,GEN,GEN,GEN,GEN
314362,163307,6199,GEN,defense,17,TS,attack,eco,GEN,GEN,GEN,GEN
314363,163308,624,ZETA,attack,5448,PRX,defense,eco,PRX,PRX,ZETA,PRX
314363,163309,5448,PRX,defense,624,ZETA,attack,eco,PRX,PRX,PRX,PRX
314363,163310,624,ZETA,attack,5448,PRX,defense,eco,ZETA,PRX,PRX,ZETA
314364,163311,6387,BLD,attack,14,T1,defense,eco,BLD,T1,BLD,T1
314364,163312,14,T1,defense,6387,BLD,attack,force,T1,BLD,T1,BLD
314364,163313,14,T1,defense,6387,BLD,attack,eco,T1,BLD,T1,T1
365316,176169,878,GEN,defense,17,RRQ,attack,eco,GEN,GEN,GEN,GEN
365316,176170,878,GEN,defense,17,RRQ,attack,eco,GEN,RRQ,GEN,GEN
365317,176172,6199,TLN,attack,8304,TS,defense,eco,TLN,TS,TS,TLN
365317,176173,6199,TLN,attack,8304,TS,defense,eco,TLN,TS,TLN,TLN
365318,176175,624,GEN,attack,17,PRX,defense,eco,GEN,GEN,GEN,GEN
365318,176176,17,PRX,defense,624,GEN,attack,eco,GEN,GEN,GEN,GEN
365319,176178,8304,KRX,defense,8185,TLN,attack,eco,KRX,TLN,KRX,KRX
365319,176179,8304,KRX,defense,8185,TLN,attack,eco,KRX,KRX,KRX,TLN
365320,176181,17,GEN,defense,8185,KRX,attack,eco,GEN,KRX,GEN,GEN
365320,176182,8185,KRX,attack,17,GEN,defense,eco,KRX,KRX,KRX,KRX
365320,176183,8185,KRX,attack,17,GEN,defense,eco,KRX,GEN,KRX,KRX
365322,176189,8304,PRX,defense,624,TLN,attack,eco,PRX,TLN,PRX,PRX
365322,176190,8304,PRX,defense,624,TLN,attack,eco,PRX,PRX,PRX,PRX
365323,176192,624,PRX,attack,8185,KRX,defense,eco,PRX,KRX,KRX,KRX
365323,176193,624,PRX,attack,8185,KRX,defense,eco,PRX,KRX,KRX,KRX
365323,176194,8185,KRX,defense,624,PRX,attack,eco,KRX,PRX,KRX,KRX
365323,176195,8185,KRX,defense,624,PRX,attack,eco,KRX,PRX,PRX,PRX
365323,176196,8185,KRX,defense,624,PRX,attack,force,KRX,PRX,KRX,KRX
365321,176184,8185,KRX,attack,17,GEN,defense,eco,KRX,KRX,KRX,KRX
365321,176185,8185,KRX,attack,17,GEN,defense,eco,GEN,GEN,GEN,KRX
365321,176186,17,GEN,defense,8185,KRX,attack,eco,GEN,GEN,KRX,KRX
365321,176187,8185,KRX,attack,17,GEN,defense,eco,KRX,KRX,GEN,GEN
353153,173346,1184,MKOI,attack,7035,FUT,defense,eco,MKOI,FUT,FUT,FUT
353153,173347,1184,MKOI,attack,7035,FUT,defense,eco,MKOI,MKOI,MKOI,MKOI
353153,173348,7035,FUT,defense,1184,MKOI,attack,eco,FUT,FUT,FUT,FUT
353154,173349,2593,FNC,attack,397,BBL,defense,eco,FNC,BBL,BBL,BBL
353154,173350,397,BBL,defense,2593,FNC,attack,eco,BBL,BBL,FNC,BBL
353154,173351,397,BBL,defense,2593,FNC,attack,eco,BBL,BBL,BBL,BBL
353155,173352,1001,TH,defense,4915,NAVI,attack,eco,TH,TH,TH,TH
353155,173353,4915,NAVI,attack,1001,TH,defense,force,TH,TH,TH,TH
353157,173358,14419,M8,attack,12694,GX,defense,eco,M8,M8,M8,M8
353157,173359,14419,M8,attack,12694,GX,defense,eco,M8,M8,GX,GX
353157,173360,14419,M8,attack,12694,GX,defense,eco,M8,GX,M8,M8
353156,173355,2059,TL,attack,474,VIT,defense,eco,TL,VIT,VIT,VIT
353156,173356,474,VIT,defense,2059,TL,attack,eco,TL,VIT,VIT,TL
353159,173364,397,KC,attack,8877,BBL,defense,eco,KC,BBL,BBL,KC
353159,173365,397,KC,attack,8877,BBL,defense,eco,KC,BBL,KC,BBL
353158,173361,4915,NAVI,defense,1184,FUT,attack,eco,NAVI,FUT,FUT,FUT
